name,lat,lng,url
Waldhaus Freiburg,47.972812,7.841885,http://lh6.ggpht.com/uHDk3UfAdq6EpLTfikJBMkUfcoHiKNm8-u3UGSZjyw0KZeucCPuPAzLOwzL5lufikhHfn2mIzgLjE4RrV0W56SQP2hLx8mQ0cXv_DChdSQng0zsr
Waldmensch Schneewittchen,47.970887,7.843907,http://lh3.ggpht.com/m9Chd3c9H91vgdG4kMCbHxpRtYlChn2DJslK5TyxzAUZkHDi0M4Qp4-HZ4jIBsWLbVhtCdj8D1LbXcVgeFS-
Hexenpilz,47.971329,7.84226,http://lh5.ggpht.com/rIVyh2Twv37sMIBw3uBqH1-TJLe-1v-T2yQ6AUxxg6dxOwwJll3t5xndSe9X5asTn_KSh1UC66cBPxtYflwU
Jägerbrunnen,47.970978,7.851869,http://lh5.ggpht.com/zXEIGXARpVzuxdwyeuZ67Q4PVBlpL_zHHzHyHdUVT8wS7cH9VTBeqBC38q__bh3pzLAkfqz53C7AytU2OYY
Braunkohlewaldschautafel,47.973652,7.849002,http://lh3.googleusercontent.com/ZUAqPoWkWb7zKl8ff7PbUhqQrCDnOyYhnYncmfqX9ZXVjOwIBiRmG2JNw8inuRMrVcLNoqdCsR7_qmUNY-zm
Waldmenschenreich,47.969775,7.845655,http://lh3.googleusercontent.com/4B9AQ5qB3uCfd8b2FqdoxYsEsIHhqwMZDicThHez-yr9DOep3bHlA72Y2F5tA-s1FBVyWpRoyUxnp9P5KIM
Einfallsreicher Brunnen,47.964742,7.826925,http://lh3.googleusercontent.com/haE_CZUw0kI67eU9bUh3NiuXv-l7PkNDXido4IevA9tIdJObiCXs7wkBiEnINlpRDiBiKhdxEkXcskA0Thre
Hirsch-Mosaik Merzhausen,47.965627,7.826496,http://lh3.googleusercontent.com/V0rjHnT_WiuEaq9lfWMt1KtFST4t41O1tspSKbRgUuNHIkiT9GOuOxR94AMzRkG15Dd82BkdUCX7xXvFE8rf
Cross at a Crossing,47.966055,7.828599,http://lh3.googleusercontent.com/LWDijIsUt1QvNu7q4qCtO_tOX8u3RRJw0vW6WCMxx8kmNg6Q8UTiJ9d92OIwvmlGQKT4qe0XH9WXPbzVrkI
Forellenbrunnen Merzhausen,47.966434,7.824552,http://lh3.ggpht.com/F5U7On4wk6ZJbp1nyD8PFrJz7GJbW5Kazo1n5XXcgtonccc1A4IeTMSmcpvrZaLErWpCIsJEDdWF764hkokv
Brunnen vor dem Rathaus Merzhausen,47.966113,7.825685,http://lh3.googleusercontent.com/WYEkKah63uc_1S0XZ7t7BCB3XtZzmeITRYiQPBP5JBa6yOpv3mNhHeJmLKcbsn5-BSC-bgcRbTJRVkgLftByYA
Weinwegtafel,47.967203,7.821009,http://lh3.googleusercontent.com/SCnRLY2zq96kMbc7CDFCu4nYB6pfaAZ0S1z6h4WY_Vxns-M4z3cmz4scNbXdMKwHN3mZIti-u4H30UqJ_ahcgw
Breite Rutsche,47.974224,7.814846,http://lh3.googleusercontent.com/0lAEeLJfVaCamGYyTEZAvpr0AEphC6jt0NGVEtDYBoDXQEunLNkS3K727AAvQ2Yh-N1ZpkXr8fPF9_rY6jwl
Nashorn,47.974256,7.818121,http://lh5.ggpht.com/m8rO66WirwFX4eolX-P9h9oynruBpD9GSOeZgABJI2Lfh6K_oDr9PaU1jybjRV4PnBerOF20rB9A-53MqEktwpQfY4rpteveiOmXYQPAvaHHbZw
Gedenkstein TV St. Georgen,47.972109,7.810069,http://lh5.ggpht.com/LsiCZ1gZKHM23fBmmShM3W3kWjlz9UVrhBWFvwle8XTtkBP1GaFwLJJ5XmBn9o60XmK6Q33mJifj30tDHUYz
Brunnen Im Jesuiten,47.966258,7.817442,http://lh3.googleusercontent.com/wYoYuqIQCIEKyeE0aPbQ5SEV7j4S7hDJlWT4qts6seFMLSnkln3GonHfb-qxAnrFdA3IBqd8sASPY_nuSSSj
Copper cross,47.965494,7.83352,http://lh6.ggpht.com/y5onGX2_iGZ3IYEJWcGU7ROKI8ihUgZVeM-Ne-N0oxeds1tVIiyBjSbAWvNQ4eQpl8xjL2jqVu6D-uWHljYH
Stadtrat Karl Walterspiel,47.96618,7.836113,http://lh3.googleusercontent.com/huwDKpcPpY99kg84VL-Lm0EBME2H3jayJUYFeqFrwHOymEtVC3-Wp5LJ4KXzHmIlYmGRXGLG_PmqzspmDkaZNQ
Playground Günterstal,47.968131,7.853047,http://lh6.ggpht.com/5XhdIwr36VQQBvKiAuDkDfJQU8ZP-Lws5VQWBmwq5barT8jOpStKOv1FmRs9ZiAg3sa9rXJKgjovMLuEgwMy
Jaeger Brunnen,47.971354,7.852956,http://lh3.googleusercontent.com/kDhl5wqc0nCTxUwtWxr-iE8wEPpeLi721HAFRtanlmFL6yf7hgs0eO2LZVpRsYUMzD-9peg2Ab5i_nTuRt3F
Quercus robur Stieleiche,47.968875,7.854033,http://lh5.ggpht.com/o5cGTBQ01X_MrgIiXkiaVsRN2pLgtXztrfrbdHbkJ_lSm01gk7VdsRr7V-l0_RjlXtSKHwFxq_8FVF3AzliB
Zur Ehre Gottes,47.980874,7.883157,http://lh3.googleusercontent.com/8hdQDik-tX1koaxbgPahIiq3w2oBNjTKuDOBfP4MMRMy6MPmbHz_v6GEyfyG7CmuoladfJb9_r3O0PGhFBsR
Sägemännchen,47.978626,7.886146,http://lh6.ggpht.com/wb2dK4xuOObaqdH_Ejubr-Lft1oPrQsLCsAB-WlJyOBypwi76MSz_9K37t0RsZqHSnYOeSe8ytzlco1cpB6R
Münsterspitze Günterstal,47.962088,7.861815,http://lh4.ggpht.com/ncZEhNM9XvDebL9OI1q8ieE0po2AXfMDQLGiw89a-dsivzEpamvzIDiEJTSYO7wVZ7T5fdbaGMNRcm8LqYn-PA
Wegstein Eselsbackenweg,47.980813,7.85814,http://lh5.ggpht.com/BD9WNutvwtMnbYRAB9qLU6HH_51q7Lko-bHhJX8nsKz5oT-X9B3O-milf-z8MOgZrs0g-qypo9payjpdokE
Wegweiser Jägermattenweg,47.981035,7.863434,http://lh4.ggpht.com/G6WUWIzW7ikhCrAkfPhTKcC0DYSojj45jTvgPVCYgFLmYhp0DC1fj9zmZ0LLoTOOL8Tj9VoDZnZGwHRWwIc
Trimmdichpfad Hangelleiter,47.980789,7.856051,http://lh6.ggpht.com/NfcTJp9zF4QupGqfM3ByKrj-yP3O3uyXR2I11a4nEebnZ-4c1BEv1v0Kzo41baTfw-eu8fGmCAWWrdAjGvUy
2000 Meter,47.981702,7.857034,http://lh4.ggpht.com/Q7OOJnv8DGhlMPsdgvMrQy-8GwPOyyi97mbIWO3g_u0e_8WfPCxxviHfNnzxKSdm5TiQr-r6Gr25Ifb-fyVv
Drachennest,47.981165,7.85474,http://lh3.ggpht.com/rm4xZtVdd901ptd_L36DtQtwxU8sFFlRGhFDivPH6s99papLr59bn1prI2OmvWBDOPdfUUfVLB9Wb3amPnA
Wegweiser Trimmdichpfad,47.980426,7.855463,http://lh4.ggpht.com/SfRyWc-py0Ml3ESJbvUoKSZadir8Gp3F3y_pF1Ffkz5As9T0_lYc9-ar-hM7Ru4U5uxrT4lwqOQxAoyTeRZK
Trimmdichpfad Reckstangen,47.981651,7.857554,http://lh5.ggpht.com/vpmxU7h6QY0zIply6ZEmp8c3g55HOv2StmYXxoLt2xvHB3mf0qVVhqEz-0_wWW2LBKvMEuJ1UscdbSX_wUU
Deicheleweiher oder St. Valentin,47.980148,7.856391,http://lh4.ggpht.com/GcbnBBBMFXAcSbV0hda4padjZcvmCufq_1iSQt4dNkHFC-e1als_blsNQbT5fOGLEoZbqWrhcjzeQGfLXtrS1g
Wegweiser Jägermattenweg II,47.980965,7.85916,http://lh3.ggpht.com/71nSJvo_IBp4I__ck9J46cG1aiIpty0eHnxMYbFQ-rOdW0mnBCFVIzMkycP9zuDYlK0FqH_1_d1aZ5qgXvCO6Q
Altes Rathaus Littenweiler,47.97931,7.895824,http://lh3.googleusercontent.com/xkcd0VxKIYDBuPdDZzJvR-LsTzS3XdqSN1calsWzrEsT4yWG0XVs9tGu_nY6fVi4d6vipC0dbB2QP80mMPE
Cubes Sculpture,47.981443,7.893425,http://lh5.ggpht.com/on6rKGgjxmwwQcBsU2G4oXZLKKDRYbdOUr62miqp9vkpA_eIxf0lkB2FYOEKwhJ-O0ARKT9IAx2oli6z3DiWIw
3 Säulen,47.980258,7.888919,http://lh3.ggpht.com/I0sfP-mM-NRgjbOpeK-3d9Ly_PXBS25sGHohbJnprs4Fw_PETipAlZQJw3Ka9ocU25ocZQZ1YaX8YCKJHrqXsgXzPFYH6ugLx9ZgVP7DvG8hXYk
Die Hoffnung Ist Blau,47.980793,7.889535,http://lh5.ggpht.com/HTBi4jYy5zR8lom_lkdVb8GNMLbQatLA1GDOY8i8rWwsiabnajYHiz_4HK6z4hpklMNiQnYkbDvjfQSp9__y
Frauenstatue Bergäcker,47.982338,7.887384,http://lh5.ggpht.com/KOBnXMQ9p4FfCd67qvtOHw4YDXj1NPdvIQx6PsrHrAaBust1Z_PvHrcr7wB_Ryb89YqywLvg2BuP9K_jTGAL
Copy Cat,47.980684,7.89672,http://lh6.ggpht.com/SHSzfkqY8HAntAv4r8RXoLYh_U-pm26stPQnpnPfbZPcFuMzwwzbJn7AmdkKt2fp43ey8XUq7m3CwZyAeaI
Dschungel,47.981069,7.895431,http://lh5.ggpht.com/IHsfTN5PO98lTg_LQ1VsPjBQQK6tZyLpCnKYmKTwvqWTORYU4GZ-GKFXORfE_DOHeF1RKIcCiHodEchpsYG2
Frosch König,47.981212,7.889596,http://lh6.ggpht.com/WTB6tUkzkWLmVLCdNsAVs6VJr27URsH-Q7VF1Ku13kTIjVXCTGu2ZiLtvHfjNxi0qf9KlJJkbY7Hp90CpcOI
Chromosomen,47.980678,7.892605,http://lh4.ggpht.com/8XhS8rdcnAmPZSM9Ig8TNCdzX9Wk_vtZDnfdYYrpSkRyA1KBmZtUlhNCVuzstk6OqNBHghQvPpOkE6SHQSN4ww
Menschenkreuz,47.982328,7.888611,http://lh6.ggpht.com/0HK5NY_sKCHlpAnWRraNKyimR2jAuFCD7iiX4tjVqLUpm-bNCuzwGL74y8eCF-GHLeiv_faoIUrwu8D4B3KA
Heckenkunst,47.981691,7.892677,http://lh6.ggpht.com/tMPTvgNInsr9xD-R3xBvfH8QG_WvWzMwxQpwCDUXik095mYRUdwjnhB76qA3LXQEM6PMZuAPFOp7mAu7daQ
Jaguar Etxea Estatua,47.9881,7.78841,http://lh5.ggpht.com/-7cs6nPPuPCf6o_D2ojpLkdrJBnsARR97Lpn9HWyUYi330qquEW1xTY5Q_WX8neImCQsvFd6_AY4z9FP47A
Kreuz auf der Haid,47.988986,7.785175,http://lh3.ggpht.com/L3_bxN3-fBsl6Lr0Bm-moujHJFTylIurPtEu1WcJawO4vfznNU2st9CrNIg7cixtZt-MXzYQuItQlU4z1zYo
Monolith,47.989142,7.7943,http://lh3.ggpht.com/o4GdLUrRwjO5kXRpur1OCjh0C2JMuk-FmrzHF6Sw1-sWKnN-3qNORKRWIyiJy9lNVUZeLfdjg67v5v8z0oX_
BÄKO Südbaden,47.985632,7.805837,http://lh5.ggpht.com/Mo1bmfK_WchOP_HzQS58n32q5rDHMglkVBm60t-cb3423BbHDvkc8EDly65xsHHvQyRDyBg7wklhg0Eoad7s
Löwe aus Stein,47.987587,7.801211,http://lh3.googleusercontent.com/ra_2mbh2rFvTj7gH12NEBMniVJkmboXTvo-8AlnUFXy3JypJH2yA-ovvtLMXMERL7jhlc-D50W_chMEUPBuY
Badenova Hase,47.986351,7.802762,http://lh3.googleusercontent.com/XFG_spxT5WwLYtEgUQqyDNbQTX0y-622eBsMqyS7mmAVPmCNhYBDB08cYBsQuKX4gDM8N3ts6QVPLaAKENYM
Alte Presse,47.982548,7.803958,http://lh5.ggpht.com/kGGvlDOMqkYmA_Zg54tlBgXvp5C_PRX6LUNvCO6GZOVZOQmOO21K9LdN8PZ-vOzuiCSM-AG4FrUFlEkTz4rA
Conni Statue,47.983522,7.797318,http://lh5.ggpht.com/J23e3OI1A_9JkkEz8x_KfmFK1n6ovUMYFCwzmXWtiQTCoFHq6YzgmFKkbAZ2kiVzVeX9TVsUAkH2ngFsBYWdHAOfXezTaJg_SRqn21zri0QyueiJRQ
 Blue Marlin,47.985995,7.81174,http://lh5.ggpht.com/9-1r8jRVl3Bzqj3dB95Vmp3Hu1bJUJRlS1nbmZHoajeiKQj0bgXXIz3Ui_LKIGwoRy7mouOUZrvTQxAwPZso
The Lighter,47.986295,7.815996,http://lh3.googleusercontent.com/2qr06dO2CanrKqdlGLe8AfWtSG9QuOEloxOUZ2eYCZyO3xSlNpeDn_qbMRm5xZzLFcqgvfGqG7U36lbpM9icAw
Stonehead,47.985727,7.815339,http://lh3.googleusercontent.com/7VTSWrxuoMKEyln0GU3vlaU3cDG-KASV3u57atex6IvqR6uHY_s98bOF1Wjc6UWacO1jnf9JvHHsY3ANYALI
Spielplatz Kampffmeyerstrasse,47.988687,7.811792,http://lh3.ggpht.com/j8G-n_IYta0EDHUOSv4MgydTNEZLgniSre3AOO2Hm891Eq9KAfJuGoYQdoe2lbsq8a0_lJgPgbBIO0zfpplI
Pencil Case,47.986247,7.816812,http://lh3.googleusercontent.com/VsgW-QG4nSb0HrPAh_wf6Gjmg8RF6WfwCMIQpFg7K-moKNZz8RGVjIEIaByTGk0O83tX76eJ-9JTCAhORhig
Pavilion Tausendfühler,47.98804,7.813166,http://lh3.ggpht.com/7ne5qhx1Gs3IjDD8dhJFAbbunurfzTCv4xA1YOdroOIoZ2fmdHqXaBHhDeuOYvfO7oGdUYsJrw8CAK8aLio2
Affe und Eule - Brunnen,47.983619,7.829663,http://lh3.ggpht.com/I6m0L0uhM-wfOGE-Yy3nH7cKV8t4NZQ6c-ZHgPNQwwPVy6kPDLM_IZwp-cyKIq3rC-v3eqs-C5z_yeAd5ks
Entenbad Haslach,47.989657,7.823252,http://lh5.ggpht.com/WMCj8BDXiPaI8ZxdtgK8vL3HirU1JZftBC27e6mecuTUn_FbCLOy_cb1X-WPLhaAeUg3M1BQDSN6AmDw9lg_kdqGnIuLt4Mj1qutVtEOa9ag5KW7
Badenovahäuschen 2,47.987811,7.827452,http://lh3.googleusercontent.com/HYp5CHRZNvp_7I09U9gQ3B1sJly7JYngGOHxSAn1Af5EpMu5j8KQ4BniFYjcYq0jiKoOQ8YPo_MTFL917Mw2xg
Badisches Mosaik,47.985363,7.828434,http://lh6.ggpht.com/UlrRKuJDaItTNFCrROfbApdQ_7UqVzztNU3N0j-Tt0Zb-OFiLRrWosmGC71lqCPnrjUIJ2LThu52J1_U_EJT
Mondo,47.985408,7.838543,http://lh4.ggpht.com/FkdaSTm_wftke__kyasVVbrzEDRWaHGoOTwhkn6qpBVziIBd2u0lnRfx3t1sLQ8_0WlarWJaSp7avUwPTdMi
Historic Locomotive,47.987432,7.832,http://lh5.ggpht.com/i_ImFRzukV0zDFNtsw4yMrR3xHpqdEaly9VGk7vQ_bvwGaMS02xlqzk3HrbuSP19jY5ehraOqG-v8d3YmerG
Kleiner Steinmetzbogen,47.982833,7.832445,http://lh5.ggpht.com/U1pa06mx9wOOWF00nZ18I0rsta8gHbvURQWG7HnF8xrwJcYqFayePn4eVp11s039k-oGSaupvyPTb-olo0g
KTS,47.986006,7.831103,http://lh6.ggpht.com/OCQA4RhJGGu-c7ie8QuhmtwBgh32w0zirLt9UvwvtWh3ihRp3-AB_ImStw9MAFwWRQWRMZfjX_1kLXv873Y
Hotel Parking,47.986951,7.838928,http://lh3.ggpht.com/WkuzdBHwoJbHGK2Hs1iN0leWvMTZA1DEdzrn_L_Fet6q82atF-_3hiY0Wy33gKyu_I0slV5d1w_KxK1d-rmJoQ
Engels Wappen,47.984548,7.837729,http://lh5.ggpht.com/QKaAmeu5CwchyYDRsC-Ja-4yDq1hI7nuV5lneOu825CoTzC3htfkYheSmPuEh5gtAjzEDKk0Hcfc4HBMbD8
Bäckerei Bühler,47.986898,7.850582,http://lh6.ggpht.com/pAeZ5pEhSFVV56N-1znbcR0bZZKtv34J850RT0i3j9FCNqYmVuMx8mq2VSvwW8DV-vyTq3jezYCUbhzsxV69FA
Sleeping  Man,47.989107,7.850637,http://lh6.ggpht.com/ptCZLkjHpjxC_ULWV-B06pLpacUZYE8C-Np8Hp0ZOnJSuTAFAzcxQQLb3oBRb3MsJyPXDBg3WG3xlXcCqXGP
Dionysos,47.98835,7.846017,http://lh6.ggpht.com/zUdTKKjOrYYtDFjTV10XMXw-VFzENH4HfiJMuQ4rSfLiMvYnKhRh-nJGhZuN6Y1-6S26hSP3ui5a_v0EtQ
Lautloser Jäger Der Nacht,47.988657,7.851117,http://lh3.ggpht.com/FO5Hn0_9fB5QQTOpivyThvJMtGqVBGidp4AykpZz_UmqiBVPXc5JGBzYhdvgPKYYay_lQiqfMLu0EVeS5qRT
Loretto Brunnen,47.984444,7.847777,http://lh6.ggpht.com/yo7kpuhrmv0TatkoURnNVNmHPdkcYv6W5lbosA89ishhq3k4upeH6hfFBad2To0Iaqjm_d8Ff3gn29Rac1DYcpXfqS1uOu3KVorKpovphX0lJ3_0
Gertrud Luckner Stolperstein,47.988965,7.846101,http://lh5.ggpht.com/K3fkqkWQUfJbHrv9O1KKgFCAYKAVnFVI19M_Mdu-XfjCRxqJzOvOOdrF7_x-6K-Miei7m1vd1iB7rPVSpQvP
Schwarzwaldmädel,47.989548,7.847529,http://lh4.ggpht.com/F5CJkLubpTjWuAo1bBs0ufah1LsdpGW3OV1_3PsSfmH3FXGednIRbdTGlP3GnDW1rd6IhUUzPYxUaWO5NAMO
Kronenpokal,47.989293,7.843808,http://lh3.ggpht.com/TbH51sUPUUeil3Ch3VQEYVITDoNwj1bDURWg_GbhouITAas98rUuMcUqK55VgmZS64b8dtgBHWeH8tESGJo
Stolperstein Dr Hans Pollock,47.986658,7.847167,http://lh3.googleusercontent.com/T5scq-rpPedtVttJ6r4YyOAWNrSniEgHnP2i9PLIvfjXERCSnf9hIBFtSDoJ5hFWbaD39mEntM93nl6f-zAK
Kopfloser Nick,47.987131,7.847922,http://lh5.ggpht.com/n0Db88oCLOtG_aBDYAzWytDyuaMYzaKrNd-tZGQCjDQXtvo13DxPrRqU1D0dQCLVEqeiQMr0UEDC6omDgkNc
Giraffen,47.987432,7.844474,http://lh3.ggpht.com/5E_dlVk6UUNl6L40aWWE5MUcbh3o2BnM_g41n9tXUIbWNvWYWXS0T91z1yGDbQFhOt6rOOBoevfohV-iryIq
Gedenkstein Talstraße,47.988918,7.852383,http://lh4.ggpht.com/SEvlZ-wm0ULU8vPeBOCG7q7VORpD-lAIVeJxVztndp6zZV4O-2FbwfWQxZDQQL4BzzFgI2ZJEy0NE8-D-M0
Rudolf Schilling Brunnen,47.984938,7.849872,http://lh5.ggpht.com/sm3ehCNek4R7u74hAuwuk6Fke_5H8q_C8chs4gD2InIZsddyxwsxzK1AMy5tjFzuRuqvtH90aHTEEIK6eN42
Christuskirche,47.987081,7.8494,http://lh3.ggpht.com/2BXH1FfA9Qsoej2Y-k_Uh5I6Q1ehNGgldIljBod4icYRHqjPdkdUJ0wmZudTpRQdv4Si8UtbpaZTmoNlAc5k7Q
Icecream Mariotti,47.989252,7.843076,http://lh4.ggpht.com/k-u-0SvaGNEzEkoIdF9r4Xj0kfO3X_ru7cgL0-zlLmGzGuZ1EeD7bDeHkE19xwlQr7ro1ISjPFX36I23iEkn
Spielplatz,47.984789,7.851332,http://lh6.ggpht.com/JFu2w-VIZixUwbIGKmqAgV1hqgBnMvRJULFskbADlR6XOsu9ArqAv6N9l7wwrx9-_m4Pf6mrpOnyV7VpmdKr
Elementarstein der Wiehre,47.9846,7.849126,http://lh5.ggpht.com/Zp0Hu9-hHsBphOkqw-dgX2o9pgDtQRdlur8SWXAv-epl95zu8dpGhGqtKTsrqJPCqb0tXnC3yMFQzantnzISzcmbEXWvkDhFyl6R8-AAy_75HFwx
Stolpersteine Jakob und Jette Model,47.986066,7.845432,http://lh3.googleusercontent.com/QUWtEacmGWFYiDXkvCRw_FH9az3P1TpWGZNaT11X6qKPVClGyPpGzgC_2mbltrTZkr9eZaNiBaWnmCG_KNE
Zähringer Kreuz,47.984834,7.848152,http://lh5.ggpht.com/36aLukMoWAnyXXq40KiYVOQr3GslwT7VB8ZEYDjgAKo3jLPUR4ldKlTY5gypWLX9c5f-jnVNwN62J7R2Y3SU
Advent Kapelle,47.985318,7.849626,http://lh4.ggpht.com/A27UaEHDrRYRZjs00pQhWCaynhxy08ZzP1H1TJQgP9mdWtQYvBdW3KDXRc7DnIjW-uYiiEfaklqMctHEbDEq
Die 3 Fässer,47.977991,7.791263,http://lh6.ggpht.com/wURsRsOwfE7swSaxTA8O0sBKaWzetMrZ6dNS4uzdiqMifOHDQ6y9YosIXy6oDFqzRoj9sjUa384C93yCHTc
Mach Es Wie Die Sonnenuhr...,47.980129,7.78982,http://lh3.googleusercontent.com/sVzNoCvJagUSWDmANInriJeD2mSnwriBDu6hXhHbR44dMxR_p9Pq0xubhrOLsjXpIvBZ2zMIHPBR3AfE88zDUw
Monolith Old Cemetery,47.981656,7.788399,http://lh6.ggpht.com/WzYEoV-DblzOwgmBu1wuh0BkdV-_PR_3MZQAY_0lpdk1iFYeVoFWsf7-szmZXXhho85PonNWeYMBQNPSgTBW
Kirche St.  Georgen,47.981392,7.79354,http://lh3.ggpht.com/h3yvtbdVU4jxxv3Bq8Q3jg8Fs5AxhasJt_6Y2hQMwtKQ01uTTxRmAPfaRC0gn_qyhe7Xz9kgSVbJrCqf1t3j
Stiftkreuz,47.97829,7.803785,http://lh6.ggpht.com/6twaOvo18Q3oxkSqXDXc5Sb1p2_kNj75bvbuHF68ttrOz0Jb7PRcvcn12MexmPQ9ZvhEZZGt7gwYY_nYtXUL
Eisen Engler,47.982249,7.801343,http://lh4.ggpht.com/zl8y0eoBJAH-TDXXH7tI7BnTHfoIpYkvkxZg1lSTc0PLAblfCx2bixRWMWHFJ0CkeujmNDn5itDWMHDsqXdu
Nepomuk,47.977177,7.798019,http://lh3.ggpht.com/Ro95LFljwVLLRwWOfncP9J6kos4cfw2pQ7P8J8yt9Fl4Gg39PavJA4BJHByaLZJtzf9EExhvau3Ogdz7yYsK
Bhf. St. Georgen,47.97569,7.802795,http://lh6.ggpht.com/SrEXDG_U4ZzOZEaJR6jCjUWhOKzV72MJ71NaTwwF5qjxvhmYahDEn17doa8fP8ZrTe2SFK3qIwUCn_FP9v_tBA
Weinkreuz,47.974508,7.796095,http://lh3.ggpht.com/qDP2U_pSfPkMBpzh2Q7C_yrS5IodHQSrRByNmGZmH0c15WZ0-3FBSZLk9q0zzkc2efySG6q_it7giOo3zsbo
Noch Ein Kreuz,47.973997,7.794038,http://lh4.ggpht.com/wG67JXAXf3iE2bzG21u8q3CvRIaErfo_JYAyUr4wbDn30dNd9fm7L5ZYPVlNMrvDxCu_Ft2iGCZbLgkgOHEC
Wein Und Geschichte,47.973859,7.793146,http://lh5.ggpht.com/ZwkTUDmiQnobfyqaMqT0tVY98GlPoc63F48aodPbMbQlSXMPUY8Yxi98B_bwv6sGQmacSZRTzIhnw234CRqo7w
Sängerruhe,47.969263,7.803072,http://lh6.ggpht.com/LRMHZK0xqvAHLNJg1mKDV8kgZZ4wJwt4U2PCHUEYsopXKVHNadevIIuPuH6CXHrFTlwgH7LT_Ph4xBiPXenK
Jesus wacht über den Wein,47.972622,7.805551,http://lh3.ggpht.com/lMfXxl4lojF7716eoG9r5or843AL2DFzHsLs-zy3bFgfNgr0iOeZQae7PkJET5FIR-IMrHdrEDZ7jsu1t-U
Skulpurenkreis,47.97472,7.801884,http://lh5.ggpht.com/TUUXr5KVl0crJgFvjokyiFWMI7gLQ3YhnRMdZ1SVzpRnyFEMvP8RQA7nr9vDdFP0Efey5C2_O2--Zsvz1pU
Waldorf Brunnen,47.974087,7.801215,http://lh3.ggpht.com/teTDe5Ic4rAh-RezvxR-rzztE-KPIa5v1I1gyF-hj4KtT9zykuEHTNtQSHrxgbK3ffFQV4-yAgXzAeGWumu9
Steineule,47.983131,7.887281,http://lh5.ggpht.com/HPiZqcqvQ3_UCipb2dnIGfI2QrPT8zaUEje9NFlGuAegvfrUrgOvZhe_JHvaSwJ7btc0VoBgaq4ciC8Dfvk
Stadt Freiburg Stein,47.989834,7.894131,http://lh3.ggpht.com/_Bfop5bK3zLKafnGz1B9zBtWQZjUqMPUGhsVFGgCDaleIg3aftG2vLL3cAlWPJghA0QJOI5SNt013HCrgwM
Gästeeingang,47.988138,7.893205,http://lh6.ggpht.com/7L-FbTXKA_wECpLQcMesqflgBf3URoRllBvXatfEV3YoNDylgw2ilJ3YwPB_BuCDPQCfPptxrAumt-SnSHk
Der Mars,47.988603,7.897108,http://lh5.ggpht.com/dGbNjsbFSMPvd6tqMZ22yCUSVgmY7qwuNKVZ2SjdF6Jct7it7IJsud3wBbP7PjQJeaiNC4uSUSFJXn_89yg
Nordtribüne Freiburg,47.989366,7.893636,http://lh3.googleusercontent.com/uo7eI-ep59CX_FzZnbAf8ExKjf8ukh2sBM-b3fUSQMBUM5zS_bYaghzeFseqdiVwKwt7CIQkFHApDkadjNAC
Post Jahn 2,47.989416,7.890127,http://lh3.ggpht.com/8RiMYbnq1pVkKU3SYhbX1jBoQS8XPkQM9OeAJlvbNuIZJ3DMlH1L3cQP1iCt8lPfvkV5BOfy_9TK2IxWUT2J
Haus Zur Heiligen Barbara,47.983685,7.894521,http://lh4.ggpht.com/aT53heV3UGWkDNVZRbf0B1yNQEsjCr0Pl7GNnsqgF0VoQMRFobxumBgTy4f64n0rAzp8T2vu3T398vrAfhlETg
L.Jahn,47.989185,7.888986,http://lh3.ggpht.com/ReaT-p2udOWrScU3s1DOTMjtY193mcDvuwlnit2tNxoxklKOGPJh0OPYIDIwOxc46DHc6kYVSZil3fsqfAg
Der Millenium,48.022625,7.827239,http://lh3.googleusercontent.com/vIzrGnWgS58kP9_k5DEN_zOw69rbzCVQT1I1SI6ZyEuC14lfVwi9tRH76jwDl6qa55BLBAD4OZOrjOp2sdONZg
Walddenkmal am Wolfswinkel,48.022338,7.823282,http://lh3.ggpht.com/ykXbMlCTTTNrnWcLJ6MEPAyhOmoy9ZpCdXdRILytjXgpv79jeDLNpr9btQMSRfl-PhMwsjBEIx_DS7bT2tl3Cw
Brunnen St.Urban,48.005604,7.86717,http://lh6.ggpht.com/r3L8fU0d0yflWUndLiRuxmRTuxytE2AcwNCoDHfeadgNbREzlraEn_Itqt7glKU7JCE7QkvNdDRFEPqgxYZk
Lux Aeterna,48.007404,7.871225,http://lh3.googleusercontent.com/iTWdJlNPRs8081aNf3sazT6lh1Faudqbk0SgjfxwQG2zTIz5XxPc4J6eZ8R9DPZGEchooJBGHdQbU1q6Iocu
kleines Steinportal,48.007788,7.869689,http://lh6.ggpht.com/am34-dpJ4T0HVAqe9OcVFPPC8NEIJZwIjZbf-A_eDJOi63NJ_XMG03aYuXXVXCMLbUkO3migpcJBwE9yEOpn
Hebsackwiesen,48.009221,7.86663,http://lh3.googleusercontent.com/ID7rjcMuiC7LitlE64JKOhWNxtsVVy5w2S-XLOw7MINWac4pKlHDXXS7lvnYODGNxgWffHhWBQOeVoOH0Pk
Internet Explorer,48.008267,7.871881,http://lh3.googleusercontent.com/aiDzehG71c75XCYpnEHuYBAR_pyO3pgBDbwhrltY1bd2pufH7UgV04Js1GDmCLYzLjiRzLMdQ3N9CeifM4o
Stahlkunstwerk Jägerhäusle,48.008741,7.871807,http://lh3.googleusercontent.com/jUW1g2lBof7HK6DJ4T0dJ1e77Giy3klW-s1XN9McxbMe2f6Ho2VYAG7SyaOs3hjznZOWXeOWKGj4e_01A7IsGg
